year,forum,parsed_reviews,score_count,confidence_count,review_text_count,has_decision
2018,S1v4N2l0-,3,3,3,3,1
2018,H1VjBebR-,3,3,3,3,1
2018,S1m6h21Cb,3,3,3,3,1
2018,SkPoRg10b,3,3,3,3,1
2018,SyjjD1WRb,3,3,3,3,1
2018,HJDUjKeA-,3,3,3,3,1
2018,Sk7KsfW0-,3,3,3,3,1
2018,HyUNwulC-,3,3,3,3,1
2018,rkHywl-A-,3,3,3,3,1
2018,H1tSsb-AW,3,3,3,3,1
2018,SyoDInJ0-,3,3,3,3,1
2018,HkGJUXb0-,3,3,3,3,1
2018,SyZI0GWCZ,3,3,3,3,1
2018,BybQ7zWCb,3,3,3,3,1
2018,SkFEGHx0Z,3,3,3,3,1
2018,rk8wKk-R-,3,3,3,3,1
2018,HyBbjW-RW,3,3,3,3,1
2018,Hyg0vbWC-,3,3,3,3,1
2018,HyH9lbZAW,3,3,3,3,1
2018,SJA7xfb0b,4,4,4,4,1
2018,rJk51gJRb,3,3,3,3,1
2018,SJJQVZW0b,3,3,3,3,1
2018,S191YzbRZ,3,3,3,3,1
2018,HJXOfZ-AZ,3,3,3,3,1
2018,SkFqf0lAZ,3,3,3,3,1
2018,rkhlb8lCZ,3,3,3,3,1
2018,SywXXwJAb,4,4,4,4,1
2018,HkmaTz-0W,3,3,3,3,1
2018,H1kG7GZAW,3,3,3,3,1
2018,B1spAqUp-,3,3,3,3,1
2018,SJiHXGWAZ,3,3,3,3,1
2018,SJ3dBGZ0Z,3,3,3,3,1
2018,HJsjkMb0Z,3,3,3,3,1
2018,H1K6Tb-AZ,3,3,3,3,1
2018,BkeqO7x0-,3,3,3,3,1
2018,rJm7VfZA-,3,3,3,3,1
2018,rkrWCJWAW,3,3,3,3,1
2018,H1O0KGC6b,3,3,3,3,1
2018,rJL6pz-CZ,3,3,3,3,1
2018,ryPW2e-A-,0,0,0,0,0
2018,Sy_MK3lAZ,3,3,3,3,1
2018,HJjePwx0-,3,3,3,3,1
2018,HJUOHGWRb,3,3,3,3,1
2018,Skw0n-W0Z,3,3,3,3,1
2018,HJqUtdOaZ,3,3,3,3,1
2018,S1XolQbRW,3,3,3,3,1
2018,H18uzzWAZ,3,3,3,3,1
2018,S1viikbCW,4,4,4,4,1
2018,BJMuY-gRW,3,3,3,3,1
2018,r11Q2SlRW,3,3,3,3,1
2018,HkNGsseC-,3,3,3,3,1
2018,SyyGPP0TZ,3,3,3,3,1
2018,BkPrDFgR-,3,3,3,3,1
2018,rkO3uTkAZ,3,3,3,3,1
2018,HJvvRoe0W,3,3,3,3,1
2018,SJZsR7kCZ,3,3,3,3,1
2018,SySaJ0xCZ,3,3,3,3,1
2018,rylejExC-,3,3,3,3,1
2018,r1h2DllAW,3,3,3,3,1
2018,S1sRrN-CW,3,3,3,3,1
2018,SyvCD-b0W,3,3,3,3,1
2018,B1kIr-WRb,3,3,3,3,1
2018,ryTp3f-0-,3,3,3,3,1
2018,S1Ow_e-Rb,3,3,3,3,1
2018,S18Su--CW,3,3,3,3,1
2018,BJgPCveAW,3,3,3,3,1
2018,ryHM_fbA-,3,3,3,3,1
2018,rk6qdGgCZ,3,3,3,3,1
2018,ryALZdAT-,3,3,3,3,1
2018,ByJHuTgA-,3,3,3,3,1
2018,HJC2SzZCW,3,3,3,3,1
2018,rJYFzMZC-,3,3,3,3,1
2018,BJE-4xW0W,3,3,3,3,1
2018,B1suU-bAW,3,3,3,3,1
2018,Sk6fD5yCb,3,3,3,3,1
2018,rJzIBfZAb,3,3,3,3,1
2018,Hy1d-ebAb,3,3,3,3,1
2018,S1TgE7WR-,3,3,3,3,1
2018,B1NOXfWR-,3,3,3,3,1
2018,HJewuJWCZ,3,3,3,3,1
2018,HyTrSegCb,3,3,3,3,1
2018,SyAbZb-0Z,3,3,3,3,1
2018,B1Gi6LeRZ,3,3,3,3,1
2018,HJcjQTJ0W,3,3,3,3,1
2018,ByW5yxgA-,3,3,3,3,1
2018,BJQRKzbA-,3,3,3,3,1
2018,ByYPLJA6W,3,3,3,3,1
2018,rkaqxm-0b,3,3,3,3,1
2018,HkMvEOlAb,3,3,3,3,1
2018,SJzMATlAZ,3,3,3,3,1
2018,rkA1f3NpZ,3,3,3,3,1
2018,rJwelMbR-,3,3,3,3,1
2018,SJgf6Z-0W,3,3,3,3,1
2018,SJLy_SxC-,3,3,3,3,1
2018,B1hcZZ-AW,3,3,3,3,1
2018,H1-nGgWC-,3,3,3,3,1
2018,S19dR9x0b,3,3,3,3,1
2018,ryj0790hb,3,3,3,3,1
2018,B1jscMbAW,3,3,3,3,1
2018,rJr4kfWCb,3,3,3,3,1
2018,HyKZyYlRZ,3,3,3,3,1
2018,SyzKd1bCW,3,3,3,3,1
2018,ByZmGjkA-,3,3,3,3,1
2018,S1Y7OOlRZ,3,3,3,3,1
2018,Hk99zCeAb,3,3,3,3,1
2018,BJ8vJebC-,3,3,3,3,1
2018,Sk7cHb-C-,4,4,4,4,1
2018,SyjsLqxR-,3,3,3,3,1
2018,BJInMmWC-,3,3,3,3,1
2018,S1XXq6lRW,3,3,3,3,1
2018,H1cKvl-Rb,3,3,3,3,1
2018,ry831QWAb,3,3,3,3,1
2018,S1fHmlbCW,3,3,3,3,1
2018,BkA7gfZAb,3,3,3,3,1
2018,rkPLzgZAZ,3,3,3,3,1
2018,H1uP7ebAW,3,3,3,3,1
2018,SJOl4DlCZ,3,3,3,3,1
2018,r1uOhfb0W,3,3,3,3,1
2018,SkFAWax0-,3,3,3,3,1
2018,HyRVBzap-,3,3,3,3,1
2018,rkhxwltab,3,3,3,3,1
2018,Hy8hkYeRb,3,3,3,3,1
2018,HJaDJZ-0W,3,3,3,3,1
2018,Sk4w0A0Tb,3,3,3,3,1
2018,SyXNErg0W,3,3,3,3,1
2018,ByuI-mW0W,3,3,3,3,1
2018,H113pWZRb,3,3,3,3,1
2018,BJNRFNlRW,3,3,3,3,1
2018,HJSA_e1AW,3,3,3,3,1
2018,rk8R_JWRW,3,3,3,3,1
2018,Hk6WhagRW,3,3,3,3,1
2018,SJICXeWAb,3,3,3,3,1
2018,rJ5C67-C-,3,3,3,3,1
2018,S1FQEfZA-,3,3,3,3,1
2018,Hk2aImxAb,3,3,3,3,1
2018,B1nZ1weCZ,3,3,3,3,1
2018,rJfHoM-C-,3,3,3,3,1
2018,SJPpHzW0-,3,3,3,3,1
2018,ry-TW-WAb,3,3,3,3,1
2018,BkQqq0gRb,3,3,3,3,1
2018,Bk_fs6gA-,3,3,3,3,1
2018,BkUHlMZ0b,3,3,3,3,1
2018,B1EPYJ-C-,3,3,3,3,1
2018,SyxCqGbRZ,3,3,3,3,1
2018,HyiAuyb0b,3,3,3,3,1
2018,rJFOptp6Z,3,3,3,3,1
2018,HymuJz-A-,3,3,3,3,1
2018,BJij4yg0Z,3,3,3,3,1
2018,Skvd-myR-,3,3,3,3,1
2018,Hy7fDog0b,3,3,3,3,1
2018,rJe7FW-Cb,3,3,3,3,1
2018,S1EfylZ0Z,3,3,3,3,1
2018,HJBhEMbRb,3,3,3,3,1
2018,S1Dh8Tg0-,3,3,3,3,1
2018,ryZ3KCy0W,3,3,3,3,1
2018,rknt2Be0-,3,3,3,3,1
2018,Hymt27b0Z,3,3,3,3,1
2018,HkZy-bW0-,3,3,3,3,1
2018,B1KJJf-R-,3,3,3,3,1
2018,rk1FQA0pW,3,3,3,3,1
2018,r1RF3ExCb,3,3,3,3,1
2018,SyJ7ClWCb,3,3,3,3,1
2018,HyFaiGbCW,3,3,3,3,1
2018,SJyVzQ-C-,3,3,3,3,1
2018,rkmu5b0a-,3,3,3,3,1
2018,S1347ot3b,3,3,3,3,1
2018,ryk77mbRZ,3,3,3,3,1
2018,HkCsm6lRb,3,3,3,3,1
2018,rkmtTJZCb,3,3,3,3,1
2018,HkeJVllRW,3,3,3,3,1
2018,Sy1f0e-R-,4,4,4,4,1
2018,Sktm4zWRb,3,3,3,3,1
2018,rJ695PxRW,3,3,3,3,1
2018,BJ78bJZCZ,3,3,3,3,1
2018,rkRwGg-0Z,3,3,3,3,1
2018,ryRh0bb0Z,3,3,3,3,1
2018,SyJS-OgR-,3,3,3,3,1
2018,By4HsfWAZ,3,3,3,3,1
2018,r1dHXnH6-,3,3,3,3,1
2018,HkL7n1-0b,3,3,3,3,1
2018,B1EVwkqTW,3,3,3,3,1
2018,HJNGGmZ0Z,3,3,3,3,1
2018,BJRxfZbAW,3,3,3,3,1
2018,SJTB5GZCb,3,3,3,3,1
2018,By5SY2gA-,3,3,3,3,1
2018,ByL48G-AW,3,3,3,3,1
2018,BJ_QxP1AZ,3,3,3,3,1
2018,SkymMAxAb,3,3,3,3,1
2018,SJIA6ZWC-,3,3,3,3,1
2018,HyEi7bWR-,3,3,3,3,1
2018,H1Y8hhg0b,3,3,3,3,1
2018,rye7IMbAZ,3,3,3,3,1
2018,BkrSv0lA-,3,3,3,3,1
2018,rJqfKPJ0Z,3,3,3,3,1
2018,ByaQIGg0-,3,3,3,3,1
2018,Hy7EPh10W,3,3,3,3,1
2018,B1Yy1BxCZ,3,3,3,3,1
2018,r1Oen--RW,3,3,3,3,1
2018,HyN-ZvlC-,3,3,3,3,1
2018,rkLyJl-0-,3,3,3,3,1
2018,rJma2bZCW,3,3,3,3,1
2018,H1WgVz-AZ,3,3,3,3,1
2018,ryZ283gAZ,4,4,4,4,1
2018,SJa1Nk10b,3,3,3,3,1
2018,SyL9u-WA-,3,3,3,3,1
2018,ry0WOxbRZ,3,3,3,3,1
2018,SkA-IE06W,3,3,3,3,1
2018,H1rRWl-Cb,3,3,3,3,1
2018,ryZ8sz-Ab,3,3,3,3,1
2018,HJw8fAgA-,3,3,3,3,1
2018,S1Q79heRW,3,3,3,3,1
2018,BJLmN8xRW,3,3,3,3,1
2018,Bk7wvW-C-,3,3,3,3,1
2018,By-IifZRW,3,3,3,3,1
2018,ByquB-WC-,3,3,3,3,1
2018,B1oOAeb0b,0,0,0,0,0
2018,rkxY-sl0W,3,3,3,3,1
2018,HkCnm-bAb,3,3,3,3,1
2018,rkEfPeZRb,3,3,3,3,1
2018,rkpoTaxA-,3,3,3,3,1
2018,S1JHhv6TW,3,3,3,3,1
2018,ByJIWUnpW,3,3,3,3,1
2018,SJ71VXZAZ,3,3,3,3,1
2018,r1BRfhiab,3,3,3,3,1
2018,H18WqugAb,3,3,3,3,1
2018,r1kjEuHpZ,3,3,3,3,1
2018,BJ0hF1Z0b,3,3,3,3,1
2018,Hyp-JJJRW,3,3,3,3,1
2018,BJlrSmbAZ,3,3,3,3,1
2018,BJ8c3f-0b,3,3,3,3,1
2018,rkeZRGbRW,3,3,3,3,1
2018,B1twdMCab,3,3,3,3,1
2018,ryUlhzWCZ,3,3,3,3,1
2018,HJGv1Z-AW,3,3,3,3,1
2018,SyrGJYlRZ,3,3,3,3,1
2018,BkM3ibZRW,4,4,4,4,1
2018,HymYLebCb,3,3,3,3,1
2018,rJTutzbA-,3,3,3,3,1
2018,S1CChZ-CZ,3,3,3,3,1
2018,S1FFLWWCZ,3,3,3,3,1
2018,r1cLblgCZ,3,3,3,3,1
2018,BJvWjcgAZ,3,3,3,3,1
2018,SJLlmG-AZ,3,3,3,3,1
2018,Byt3oJ-0W,3,3,3,3,1
2018,HJ8W1Q-0Z,3,3,3,3,1
2018,By-7dz-AZ,3,3,3,3,1
2018,ry9yolu6W,0,0,0,0,0
2018,HJOQ7MgAW,3,3,3,3,1
2018,r1kP7vlRb,3,3,3,3,1
2018,Hy6GHpkCW,3,3,3,3,1
2018,HktRlUlAZ,3,3,3,3,1
2018,Sy-dQG-Rb,3,3,3,3,1
2018,SJDJNzWAZ,3,3,3,3,1
2018,ryb83alCZ,3,3,3,3,1
2018,B14TlG-RW,3,3,3,3,1
2018,SyYe6k-CW,3,3,3,3,1
2018,ByJbJwxCW,3,3,3,3,1
2018,SyProzZAW,3,3,3,3,1
2018,B1Z3W-b0W,3,3,3,3,1
2018,SJd0EAy0b,3,3,3,3,1
2018,ry1arUgCW,3,3,3,3,1
2018,B1nLkl-0Z,3,3,3,3,1
2018,SkJd_y-Cb,3,3,3,3,1
2018,SJFM0ZWCb,3,3,3,3,1
2018,HytSvlWRZ,3,3,3,3,1
2018,SkmM6M_pW,3,3,3,3,1
2018,rkrC3GbRW,3,3,3,3,1
2018,B13njo1R-,3,3,3,3,1
2018,SJCPLLpaW,3,3,3,3,1
2018,S1WRibb0Z,3,3,3,3,1
2018,SkYibHlRb,3,3,3,3,1
2018,rytNfI1AZ,3,3,3,3,1
2018,r1AMITFaW,3,3,3,3,1
2018,Sy3XxCx0Z,4,4,4,4,1
2018,HydnA1WCb,3,3,3,3,1
2018,BySRH6CpW,3,3,3,3,1
2018,SkZxCk-0Z,3,3,3,3,1
2018,rkZB1XbRZ,3,3,3,3,1
2018,rJWrK9lAb,3,3,3,3,1
2018,Sy0GnUxCb,3,3,3,3,1
2018,B1l8BtlCb,3,3,3,3,1
2018,H1OQukZ0-,3,3,3,3,1
2018,HyiRazbRb,3,3,3,3,1
2018,r1NYjfbR-,3,3,3,3,1
2018,HJ_aoCyRZ,3,3,3,3,1
2018,SkrHeXbCW,3,3,3,3,1
2018,SJyfrl-0b,3,3,3,3,1
2018,rJ33wwxRb,3,3,3,3,1
2018,ryZElGZ0Z,3,3,3,3,1
2018,ByJ7obb0b,3,3,3,3,1
2018,S1jBcueAb,3,3,3,3,1
2018,rkZzY-lCb,3,3,3,3,1
2018,H1A5ztj3b,3,3,3,3,1
2018,Hk91SGWR-,3,3,3,3,1
2018,H13WofbAb,3,3,3,3,1
2018,ryup8-WCW,3,3,3,3,1
2018,SJZ2Mf-0-,3,3,3,3,1
2018,Hk3ddfWRW,3,3,3,3,1
2018,H1vEXaxA-,3,3,3,3,1
2018,B17JTOe0-,3,3,3,3,1
2018,Sy3fJXbA-,3,3,3,3,1
2018,B1gJ1L2aW,3,3,3,3,1
2018,SkHl6MWC-,3,3,3,3,1
2018,H1Nyf7W0Z,3,3,3,3,1
2018,HyI6s40a-,3,3,3,3,1
2018,r1saNM-RW,3,3,3,3,1
2018,Hyig0zb0Z,3,3,3,3,1
2018,ByJWeR1AW,3,3,3,3,1
2018,SySpa-Z0Z,3,3,3,3,1
2018,ryG6xZ-RZ,3,3,3,3,1
2018,HyfHgI6aW,3,3,3,3,1
2018,HJ_X8GupW,3,3,3,3,1
2018,BJy0fcgRZ,3,3,3,3,1
2018,B1IDRdeCW,3,3,3,3,1
2018,B1DmUzWAW,3,3,3,3,1
2018,HkMCybx0-,3,3,3,3,1
2018,rybAWfx0b,3,3,3,3,1
2018,ByOoMSgRW,0,0,0,0,0
2018,rJGY8GbR-,3,3,3,3,1
2018,SygwwGbRW,3,3,3,3,1
2018,HJCXZQbAZ,3,3,3,3,1
2018,HJrJpzZRZ,4,4,4,4,1
2018,BkiIkBJ0b,3,3,3,3,1
2018,HJg1NTGZRZ,3,3,3,3,1
2018,r1hsJCe0Z,3,3,3,3,1
2018,ByOExmWAb,3,3,3,3,1
2018,rkTS8lZAb,3,3,3,3,1
2018,H1aIuk-RW,3,3,3,3,1
2018,HkAClQgA-,3,3,3,3,1
2018,H15odZ-C-,3,3,3,3,1
2018,ry6-G_66b,3,3,3,3,1
2018,SkBHr1WRW,3,3,3,3,1
2018,H1bM1fZCW,3,3,3,3,1
2018,HJr4QJ26W,3,3,3,3,1
2018,r1Zi2Mb0-,3,3,3,3,1
2018,Hy_o3x-0b,3,3,3,3,1
2018,BJGWO9k0Z,3,3,3,3,1
2019,rJl0r3R9KX,3,3,3,3,1
2019,SylCrnCcFX,3,3,3,3,1
2019,H1xAH2RqK7,3,3,3,3,1
2019,HJeABnCqKQ,3,3,3,3,1
2019,SyVpB2RqFX,3,3,3,3,1
2019,SJf6BhAqK7,3,3,3,3,1
2019,H1faSn0qY7,3,3,3,3,1
2019,HJgTHnActQ,3,3,3,3,1
2019,HylTBhA5tQ,3,3,3,3,1
2019,B1gTShAct7,3,3,3,3,1
2019,HJehSnCcFX,3,3,3,3,1
2019,ryxnHhRqFm,3,3,3,3,1
2019,rJlnB3C5Ym,3,3,3,3,1
2019,H1x3SnAcYQ,4,4,4,4,1
2019,ryxhB3CcK7,3,3,3,3,1
2019,rJl3S2A9t7,3,3,3,3,1
2019,Hkesr205t7,3,3,3,3,1
2019,ryxjH3R5KQ,3,3,3,3,1
2019,ryxsS3A5Km,3,3,3,3,1
2019,ByzcS3AcYX,4,4,4,4,1
2019,rJxcHnRqYQ,3,3,3,3,1
2019,SJe9rh0cFX,3,3,3,3,1
2019,Syx9rnRcYm,3,3,3,3,1
2019,Ske5r3AqK7,3,3,3,3,1
2019,B1lKS2AqtX,3,3,3,3,1
2019,HkxKH2AcFm,3,3,3,3,1
2019,HygtHnR5tQ,3,3,3,3,1
2019,rylKB3A9Fm,3,3,3,3,1
2019,r1xYr3C5t7,3,3,3,3,1
2019,rkgKBhA5Y7,3,3,3,3,1
2019,ryeOSnAqYm,3,3,3,3,1
2019,r1xdH3CcKX,3,3,3,3,1
2019,r1xurn0cKQ,3,3,3,3,1
2019,Byldr3RqKX,3,3,3,3,1
2019,S1e_H3AqYQ,3,3,3,3,1
2019,HyePrhR5KX,3,3,3,3,1
2019,rkxwShA9Ym,3,3,3,3,1
2019,HkfPSh05K7,3,3,3,3,1
2019,S1lPShAqFm,3,3,3,3,1
2019,r1xwS3RqKQ,3,3,3,3,1
2019,BJxLH2AcYX,3,3,3,3,1
2019,B1GIB3A9YX,3,3,3,3,1
2019,rJl8BhRqF7,3,3,3,3,1
2019,Byl8BnRcYm,3,3,3,3,1
2019,Syl8Sn0cK7,3,3,3,3,1
2019,H1eSS3CcKX,3,3,3,3,1
2019,BylBr3C9K7,3,3,3,3,1
2019,HyxSBh09t7,3,3,3,3,1
2019,SklrrhRqFX,3,3,3,3,1
2019,rygrBhC5tQ,3,3,3,3,1
2019,ryxSrhC9KX,3,3,3,3,1
2019,SkGNrnC9FQ,3,3,3,3,1
2019,HylVB3AqYm,3,3,3,3,1
2019,r1x4BnCqKX,3,3,3,3,1
2019,rylNH20qFQ,3,3,3,3,1
2019,rJe4ShAcF7,4,4,4,4,1
2019,H1f7S3C9YQ,3,3,3,3,1
2019,SkgQBn0cF7,3,3,3,3,1
2019,BJgQB20qFQ,3,3,3,3,1
2019,HygQBn0cYm,3,3,3,3,1
2019,ByeMB3Act7,3,3,3,3,1
2019,r1efr3C9Ym,3,3,3,3,1
2019,B1lfHhR9tm,3,3,3,3,1
2019,HyxGB2AcY7,3,3,3,3,1
2019,H1eMBn09Km,3,3,3,3,1
2019,BkgWHnR5tm,3,3,3,3,1
2019,Bkxbrn0cYX,3,3,3,3,1
2019,BJe-Sn0ctm,3,3,3,3,1
2019,HkeWSnR5Y7,3,3,3,3,1
2019,rJeZS3RcYm,3,3,3,3,1
2019,rJgbSn09Ym,3,3,3,3,1
2019,H1zeHnA9KX,3,3,3,3,1
2019,B1exrnCcF7,3,3,3,3,1
2019,B1lxH20qtX,3,3,3,3,1
2019,ByleB2CcKm,3,3,3,3,1
2019,ryxeB30cYX,3,3,3,3,1
2019,rkxkHnA5tX,3,3,3,3,1
2019,BkxkH30cFm,3,3,3,3,1
2019,ByfyHh05tQ,3,3,3,3,1
2019,ryxyHnR5tX,3,3,3,3,1
2019,HJgJS30qtm,3,3,3,3,1
2019,BJxRVnC5Fm,3,3,3,3,1
2019,BygRNn0qYX,4,4,4,4,1
2019,SkgCV205tQ,3,3,3,3,1
2019,HkxCEhAqtQ,3,3,3,3,1
2019,BygANhA9tQ,3,3,3,3,1
2019,S1lTEh09FQ,3,3,3,3,1
2019,HyxpNnRcFX,3,3,3,3,1
2019,HygTE309t7,3,3,3,3,1
2019,r1laEnA5Ym,3,3,3,3,1
2019,Hye64hA9tm,3,3,3,3,1
2019,H1g2NhC5KQ,3,3,3,3,1
2019,S1g2V3Cct7,3,3,3,3,1
2019,SkghN205KQ,3,3,3,3,1
2019,HyGhN2A5tm,3,3,3,3,1
2019,rJl2E3AcF7,3,3,3,3,1
2019,HkghV209tm,4,4,4,4,1
2019,rygjN3C9F7,3,3,3,3,1
2019,BJgsN3R9Km,3,3,3,3,1
2019,SJxsV2R5FQ,3,3,3,3,1
2019,ryljV2A5KX,3,3,3,3,1
2019,rkxoNnC5FQ,3,3,3,3,1
2019,rJlcV2Actm,3,3,3,3,1
2019,S1g9N2A5FX,3,3,3,3,1
2019,Syx5V2CcFm,3,3,3,3,1
2019,HJx9EhC9tQ,3,3,3,3,1
2019,BkltNhC9FX,3,3,3,3,1
2019,r1xFE3Rqt7,3,3,3,3,1
2019,SJxFN3RcFX,3,3,3,3,1
2019,B1xFVhActm,3,3,3,3,1
2019,HkeKVh05Fm,3,3,3,3,1
2019,BJl_VnR9Km,3,3,3,3,1
2019,rJl_NhR9K7,3,3,3,3,1
2019,SkMON20ctX,3,3,3,3,1
2019,HJeu43ActQ,3,3,3,3,1
2019,SkguE30ct7,3,3,3,3,1
2019,rJedV3R5tm,3,3,3,3,1
2019,H1xwNhCcYm,3,3,3,3,1
2019,ryewE3R5YX,3,3,3,3,1
2019,BJxvEh0cFQ,3,3,3,3,1
2019,S1lDV3RcKm,3,3,3,3,1
2019,S1xLN3C9YX,3,3,3,3,1
2019,HyM8V2A9Km,3,3,3,3,1
2019,BygIV2CcKm,3,3,3,3,1
2019,B1xU4nAqK7,3,3,3,3,1
2019,BJ4BVhRcYX,3,3,3,3,1
2019,HkgSEnA5KQ,3,3,3,3,1
2019,HJfSEnRqKQ,3,3,3,3,1
2019,rJgSV3AqKQ,3,3,3,3,1
2019,SJerEhR5Km,3,3,3,3,1
2019,H1eH4n09KX,3,3,3,3,1
2019,rygVV205KQ,3,3,3,3,1
2019,S1xNEhR9KX,3,3,3,3,1
2019,ByME42AqK7,3,3,3,3,1
2019,SklEEnC5tQ,4,4,4,4,1
2019,SklVEnR5K7,3,3,3,3,1
2019,r1g4E3C9t7,3,3,3,3,1
2019,r1zmVhCqKm,3,3,3,3,1
2019,H1xQVn09FX,3,3,3,3,1
2019,BylQV305YQ,3,3,3,3,1
2019,Hyg74h05tX,3,3,3,3,1
2019,r1xX42R5Fm,3,3,3,3,1
2019,B1lG42C9Km,3,3,3,3,1
2019,Byxz4n09tQ,3,3,3,3,1
2019,SyxfEn09Y7,3,3,3,3,1
2019,BygGNnCqKQ,3,3,3,3,1
2019,rkgMNnC9YQ,3,3,3,3,1
2019,rylWVnR5YQ,5,5,5,5,1
2019,H1gZV30qKQ,3,3,3,3,1
2019,SkgZNnR5tX,3,3,3,3,1
2019,Bkl-43C9FQ,3,3,3,3,1
2019,HJgeEh09KQ,3,3,3,3,1
2019,rJleN20qK7,4,4,4,4,1
2019,BJlgNh0qKQ,3,3,3,3,1
2019,Sygx4305KQ,3,3,3,3,1
2019,r1exVhActQ,3,3,3,3,1
2019,B1lx42A9Ym,3,3,3,3,1
2019,HyfyN30qt7,3,3,3,3,1
2019,Byx1VnR9K7,3,3,3,3,1
2019,HklJV3A9Ym,3,3,3,3,1
2019,BJe1E2R5KX,3,3,3,3,1
2019,r1V0m3C5YQ,3,3,3,3,1
2019,HkzRQhR9YX,3,3,3,3,1
2019,ryM07h0cYX,3,3,3,3,1
2019,HJeRm3Aqt7,3,3,3,3,1
2019,B1e0X3C9tQ,3,3,3,3,1
2019,HylTXn0qYX,4,4,4,4,1
2019,HJE6X305Fm,3,3,3,3,1
2019,ryza73R9tQ,3,3,3,3,1
2019,rkxhX209FX,3,3,3,3,1
2019,BJgnmhA5KQ,4,4,4,4,1
2019,rkxn7nR5KX,3,3,3,3,1
2019,Skz3Q2CcFX,3,3,3,3,1
2019,r1gnQ20qYX,3,3,3,3,1
2019,B1xhQhRcK7,3,3,3,3,1
2019,SyGjQ30qFX,3,3,3,3,1
2019,Sklsm20ctX,4,4,4,4,1
2019,BJej72AqF7,3,3,3,3,1
2019,Hyls7h05FQ,3,3,3,3,1
2019,SkgiX2Aqtm,3,3,3,3,1
2019,rJ4qXnCqFX,3,3,3,3,1
2019,ByGq7hRqKX,3,3,3,3,1
2019,Syf9Q209YQ,3,3,3,3,1
2019,Byg5QhR5FQ,3,3,3,3,1
2019,H1e572A5tQ,3,3,3,3,1
2019,S1ecm2C9K7,3,3,3,3,1
2019,rJxF73R9tX,3,3,3,3,1
2019,ryxY73AcK7,3,3,3,3,1
2019,rygFmh0cKm,3,3,3,3,1
2019,HkgYmhR9KX,3,3,3,3,1
2019,HJlt7209Km,3,3,3,3,1
2019,H1ltQ3R9KQ,4,4,4,4,1
2019,rkVOXhAqY7,3,3,3,3,1
2019,BJfOXnActQ,3,3,3,3,1
2019,SJf_XhCqKm,3,3,3,3,1
2019,S1gd7nCcF7,3,3,3,3,1
2019,Hyg_X2C5FX,3,3,3,3,1
2019,S1lvm305YQ,3,3,3,3,1
2019,rkMD73A5FX,3,3,3,3,1
2019,SyMDXnCcF7,3,3,3,3,1
2019,BkewX2C9tX,3,3,3,3,1
2019,rJgP7hR5YQ,3,3,3,3,1
2019,H1GLm2R9Km,3,3,3,3,1
2019,B1GIQhCcYm,3,3,3,3,1
2019,HkxLXnAcFQ,3,3,3,3,1
2019,Bkl87h09FX,3,3,3,3,1
2019,ByeLmn0qtX,3,3,3,3,1
2019,HygS7n0cFQ,2,2,2,2,1
2019,HkzSQhCcK7,3,3,3,3,1
2019,ryzHXnR5Y7,3,3,3,3,1
2019,Byxr73R5FQ,4,4,4,4,1
2019,HyeS73ActX,3,3,3,3,1
2019,H1V4QhAqYQ,3,3,3,3,1
2019,HkzNXhC9KQ,3,3,3,3,1
2019,BJGVX3CqYm,4,4,4,4,1
2019,S1eEmn05tQ,3,3,3,3,1
2019,HkgEQnRqYQ,3,3,3,3,1
2019,rye7XnRqFm,3,3,3,3,1
2019,ByxmXnA9FQ,3,3,3,3,1
2019,BJxmXhRcK7,3,3,3,3,1
2019,HJG7m2AcF7,3,3,3,3,1
2019,BJemQ209FQ,3,3,3,3,1
2019,r1xQQhAqKX,3,3,3,3,1
2019,B1ffQnRcKX,3,3,3,3,1
2019,ryfz73C9KQ,3,3,3,3,1
2019,BkgGmh09FQ,3,3,3,3,1
2019,ryxMX2R9YQ,3,3,3,3,1
2019,HJxfm2CqKm,4,4,4,4,1
2019,HkezXnA9YX,3,3,3,3,1
2019,ByxZX20qFQ,3,3,3,3,1
2019,SJ4Z72Rctm,3,3,3,3,1
2019,H1MW72AcK7,3,3,3,3,1
2019,r1fWmnR5tm,3,3,3,3,1
2019,HJlWXhC5Km,3,3,3,3,1
2019,B1g-X3RqKm,3,3,3,3,1
2019,S1zlmnA5K7,3,3,3,3,1
2019,BJeem3C9F7,3,3,3,3,1
2019,BJlxm30cKm,3,3,3,3,1
2019,r1lgm3C5t7,3,3,3,3,1
2019,r1gl7hC5Km,3,3,3,3,1
2019,rJ4km2R5t7,3,3,3,3,1
2019,Hk41X2AqtQ,3,3,3,3,1
2019,HkzyX3CcFQ,3,3,3,3,1
2019,rkx1m2C5YQ,3,3,3,3,1
2019,Byey7n05FQ,3,3,3,3,1
2019,Syx0Mh05YQ,3,3,3,3,1
2019,BJe0Gn0cY7,3,3,3,3,1
2019,HyxAfnA5tm,3,3,3,3,1
2019,H1gRM2A5YX,3,3,3,3,1
2019,SJlpM3RqKQ,3,3,3,3,1
2019,SJz6MnC5YQ,3,3,3,3,1
2019,SJG6G2RqtX,3,3,3,3,1
2019,rJl6M2C5Y7,3,3,3,3,1
2019,Byxpfh0cFm,3,3,3,3,1
2019,SJMnG2C9YX,3,3,3,3,1
2019,B1lnzn0ctQ,3,3,3,3,1
2019,rygnfn0qF7,3,3,3,3,1
2019,Skl3M20qYQ,3,3,3,3,1
